"AppellationDorigineControlee","Lait","Type","AireDeProduction","AnneeDobtentionDeLAOC","CI","Departement","Commune","Aire geographique","IDA"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74110","HAUTE-SAVOIE","Entremont","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74108","HAUTE-SAVOIE","Duingt","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74104","HAUTE-SAVOIE","Doussard","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74103","HAUTE-SAVOIE","Domancy","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74102","HAUTE-SAVOIE","Dingy-Saint-Clair","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74099","HAUTE-SAVOIE","Demi-Quartier","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74091","HAUTE-SAVOIE","Cete-d'Arbroz","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74089","HAUTE-SAVOIE","Cordon","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74085","HAUTE-SAVOIE","Contamines-Montjoie","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74084","HAUTE-SAVOIE","Cons-Sainte-Colombe","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74083","HAUTE-SAVOIE","Combloux","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74080","HAUTE-SAVOIE","Clusaz","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74079","HAUTE-SAVOIE","Clefs","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74073","HAUTE-SAVOIE","Chevenoz","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74072","HAUTE-SAVOIE","Chevaline","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74063","HAUTE-SAVOIE","Chetel","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74060","HAUTE-SAVOIE","Chapelle-Saint-Maurice","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74058","HAUTE-SAVOIE","Chapelle-d'Abondance","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74056","HAUTE-SAVOIE","Chamonix-Mont-Blanc","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74050","HAUTE-SAVOIE","Burdignin","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74049","HAUTE-SAVOIE","Brizon","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74045","HAUTE-SAVOIE","Bouchet-Mont-Charvin","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74041","HAUTE-SAVOIE","Bonnevaux","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74038","HAUTE-SAVOIE","Bogeve","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74037","HAUTE-SAVOIE","Boege","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74036","HAUTE-SAVOIE","Bluffy","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74034","HAUTE-SAVOIE","Biot","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74033","HAUTE-SAVOIE","Bernex","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74032","HAUTE-SAVOIE","Bellevaux","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74030","HAUTE-SAVOIE","Baume","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74027","HAUTE-SAVOIE","Balme-de-Thuy","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74024","HAUTE-SAVOIE","Ayse","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74022","HAUTE-SAVOIE","Aviernoz","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74014","HAUTE-SAVOIE","Areches-la-Frasse","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74004","HAUTE-SAVOIE","Alleves","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74003","HAUTE-SAVOIE","Alex","Chevrotin","1495"
"Chevrotin","Chèvre","Pâte pressée non cuite","Massifs du Mont-Blanc, du Chablais, des Aravis et des Bauges (Haute-Savoie et Savoie)","2002","74001","HAUTE-SAVOIE","Abondance","Chevrotin","1495"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58302","NIEVRE","Varennes-les-Narcy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58295","NIEVRE","Tracy-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58281","NIEVRE","Suilly-la-Tour","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58270","NIEVRE","Saint-Verain","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58265","NIEVRE","Saint-Quentin-sur-Nohain","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58261","NIEVRE","Saint-Pere","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58256","NIEVRE","Saint-Martin-sur-Nohain","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58251","NIEVRE","Saint-Loup","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58248","NIEVRE","Saint-Laurent-l'Abbaye","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58228","NIEVRE","Saint-Andelain","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58220","NIEVRE","Raveau","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58215","NIEVRE","Pouilly-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58213","NIEVRE","Pougny","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58193","NIEVRE","Neuvy-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58189","NIEVRE","Narcy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58187","NIEVRE","Myennes","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58164","NIEVRE","Mesves-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58122","NIEVRE","Garchy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58102","NIEVRE","Donzy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58086","NIEVRE","Cosne-Cours-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58059","NIEVRE","Charite-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58044","NIEVRE","Celle-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58042","NIEVRE","Bulcy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58012","NIEVRE","Arquian","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58007","NIEVRE","Annay","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","58002","NIEVRE","Alligny-Cosne","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45323","LOIRET","Thou","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45291","LOIRET","Saint-Martin-sur-Ocre","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45276","LOIRET","Saint-Firmin-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45271","LOIRET","Saint-Brisson-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45254","LOIRET","Poilly-lez-Gien","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45251","LOIRET","Pierrefitte-es-Bois","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45238","LOIRET","Ousson-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45141","LOIRET","Faverelles","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45108","LOIRET","Coullons","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45087","LOIRET","Chetillon-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45064","LOIRET","Cernoy-en-Berry","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45063","LOIRET","Cerdon","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45040","LOIRET","Bonny-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45029","LOIRET","Beaulieu-sur-Loire","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","45016","LOIRET","Autry-le-Chetel","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18290","CHER","Vouzeron","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18289","CHER","Vornay","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18288","CHER","Vorly","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18287","CHER","Vinon","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18286","CHER","Villequiers","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18285","CHER","Villeneuve-sur-Cher","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18284","CHER","Villegenon","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18282","CHER","Villabon","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18280","CHER","Vignoux-sous-les-Aix","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18274","CHER","Verdigny","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18272","CHER","Veaugues","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18271","CHER","Vasselay","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18269","CHER","Vailly-sur-Sauldre","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18267","CHER","Trouy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18264","CHER","Thou","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18262","CHER","Thauvenay","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18260","CHER","Tendron","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18257","CHER","Sury-pres-Lere","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18259","CHER","Sury-es-Bois","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18258","CHER","Sury-en-Vaux","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18256","CHER","Subligny","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18255","CHER","Subdray","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18254","CHER","Soye-en-Septaine","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18253","CHER","Soulangis","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18251","CHER","Sevry","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18250","CHER","Serruelles","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18249","CHER","Sens-Beaujeu","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18248","CHER","Senneeay","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18247","CHER","Savigny-en-Septaine","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18246","CHER","Savigny-en-Sancerre","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18243","CHER","Santranges","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18241","CHER","Sancerre","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18240","CHER","Sancergues","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18239","CHER","Saligny-le-Vif","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18237","CHER","Sainte-Thorette","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18235","CHER","Sainte-Solange","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18222","CHER","Sainte-Lunaise","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18208","CHER","Sainte-Gemme-en-Sancerrois","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18233","CHER","Saint-Satur","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18229","CHER","Saint-Palais","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18226","CHER","Saint-Michel-de-Volangis","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18224","CHER","Saint-Martin-des-Champs","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18223","CHER","Saint-Martin-d'Auxigny","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18220","CHER","Saint-Leger-le-Petit","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18219","CHER","Saint-Laurent","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18218","CHER","Saint-Just","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18215","CHER","Saint-Hilaire-de-Gondilly","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18213","CHER","Saint-Germain-du-Puy","Chavignol","1467"
"Chavignol","Chèvre","Pâte molle croûte naturelle","Cher, Loiret et Nièvre","1976","18212","CHER","Saint-Germain-des-Bois","Chavignol","1467"
